url,title,date,publisher,content
http://xinghuo.njit.edu.cn/info/1011/11786.htm,张仰飞副院长深入部分二级学院开展校友工作专题调研,2020-05-09,校友会办公室,为进一步推进校院二级校友工作机制的建立，充分了解二级学院校友工作开展情况和经验做法，听取二级学院对校友工作的意见和建议。5月7日、8日，党委常委、副院长张仰飞带队，先后前往机械工程学院、能源与动力工程学院、电力工程学院、材料科学与工程学院、自动化学院、经济与管理学院开展了为期两天的校友工作专题调研。
http://xinghuo.njit.edu.cn/info/1011/11785.htm,我校在《武书连2020中国大学排行榜》中排名提升22位,2020-05-08,发展与对外合作处,近日，武书连2020中国大学排行榜公布，在此次中国大学综合实力排行榜中，我校名列全国第277位，较去年上升22位，位居省内同类院校首位。
http://xinghuo.njit.edu.cn/info/1011/11776.htm,我校汽轨学院陈心怡同学荣获“全国优秀共青团员”称号,2020-05-06,校团委 汽车与轨道交通学院,近日，为表彰先进，激励广大团员、团干部和各级团组织奋发有为、再创佳绩，发挥模范作用，共青团中央公布了《关于表彰“全国优秀共青团员”“全国优秀共青团干部”“全国五四红旗团委（团支部）”的决定》。我校汽车与轨道交通学院2016级交通设备与控制工程专业陈心怡同学荣获“全国优秀共青团员”称号。让我们一起来看看她的先进事迹，为奋斗的青春点赞。
http://xinghuo.njit.edu.cn/info/1011/11768.htm,我校举行党委常委中心组学习扩大会,2020-04-29,党委宣传部,4月29日下午，我校在至勤楼·行政中心北303会议室举行党委常委中心组学习扩大会。党委常委中心组成员、党委委员、纪委委员、二级基层党组织负责人参加学习研讨。校党委书记史国君主持学习会，并一一就每个专题的学习提出贯彻落实的总要求。
http://xinghuo.njit.edu.cn/info/1011/11766.htm,我校在2019年度全省地方普通高校综合考核中荣获第一等次,2020-04-28,党委宣传部,   4月27日下午，全省2019年度高质量发展总结表彰大会召开。省委书记娄勤俭在会上强调要深入学习贯彻习近平新时代中国特色社会主义思想，全面落实新发展理念，紧紧围绕推动高质量发展走在前列，在比学赶超中狠抓落实，在争先进位中奋发向上，夺取疫情防控和经济社会发展双胜利，不断开辟江苏发展新境界。省委副书记、省长吴政隆主持会议，省委副书记任振鹤出席会议。大会通报了全省2019年度综合考核结果，表彰了考核优秀的单位、地区和高校。省属高校首次纳入全省年度综合考核，我校荣获第一等次。
http://xinghuo.njit.edu.cn/info/1011/11759.htm,校友企业久嘉科技向母校捐赠人脸识别体温检测一体机,2020-04-26,校友会办公室,近日，我校电气9121班校友、成都久嘉科技有限责任公司总经理周卫国向母校捐赠四台人脸识别体温检测一体机，助力母校疫情防控工作。
http://xinghuo.njit.edu.cn/info/1011/11752.htm,校纪委召开2020年第二次全体会议,2020-04-23,纪委办公室,4月21日，校纪委召开2020年第二次全体委员会议，传达学习上级纪委监委有关文件和会议精神，研究部署当前学校疫情防控监督工作，对抓好学校纪委年度重点工作任务提出要求。校党委常委、纪委书记（监察专员）赵立法主持会议，校纪委全体委员出席会议，校纪委机关人员列席会议。
http://xinghuo.njit.edu.cn/info/1011/11751.htm,淮安市有关部门来访我校 洽谈深化校地合作事宜,2020-04-21,发展与对外合作处,4月21日上午，淮安市教育局副局长胡金浪、市科技局副局长刘中阳，以及市发改委、市委组织部人才工作处、市人社局、区域创新处等部门有关人员来校洽谈校地深度合作交流事宜。我校党委书记史国君亲切会见了胡金浪副局长一行。党委常委、副院长朱晓春主持召开双方座谈交流会。
http://xinghuo.njit.edu.cn/info/1011/11723.htm,迎难而上 双向统筹推进学校事业发展——我校召开干部教师代表大会全面部署2020年工作,2020-04-10,党委办公室 校长办公室,4月10日上午，我校在至勤楼·行政中心多功能厅召开干部教师代表大会，回顾总结2019年工作，认真分析学校面临的形势与挑战，安排部署2020年重点工作。会议由校党委书记史国君主持。学校中层及以上干部参会。
http://xinghuo.njit.edu.cn/info/1011/11720.htm,我校认真学习贯彻落实全省春季学期开学工作暨教育工作视频会议精神,2020-04-02,党委办公室 校长办公室,4月2日上午，我校全体党委常委在学校分会场参加江苏省春季学期开学工作暨全省教育工作视频会议，认真学习省委教育工委书记、省教育厅厅长葛道凯所作的工作报告。
http://xinghuo.njit.edu.cn/info/1011/11717.htm,我校4项成果荣获2019年度江苏省科学技术奖,2020-03-27,科技与产业处,近日，江苏省人民政府发文正式公布2019年度江苏省科学技术奖的授奖项目。我校共有4项科技成果荣获江苏省科学技术奖，其中二等奖2项，三等奖2项，获奖总数位居省内同类高校首位。
http://xinghuo.njit.edu.cn/info/1011/11713.htm,同舟共济  “疫”不容辞 ——校友沈国荣院士委托南京均添荣益慈善基金会向我校捐赠防疫物资,2020-03-26,校友会办公室,在学校继续做好疫情防控及开学准备工作的关键时刻，我校杰出校友、中国工程院沈国荣院士委托南京均添荣益慈善基金会专程向学校捐赠一批防疫物资，为学校疫情防控提供强力支撑。
http://xinghuo.njit.edu.cn/info/1011/11857.htm,理士国际技术有限公司来我校洽谈校企合作事宜,2020-05-26,党委办公室 校长办公室,5月25日下午，理士国际技术有限公司董事长董李、公司财经总裁印海燕来校洽谈校企合作事宜。校党委书记史国君在至勤楼•行政中心南301会议室热情接待了来宾。
http://xinghuo.njit.edu.cn/info/1011/11844.htm,全力以赴 精心呵护 迎你平安归来——我校迎来毕业班返校学生,2020-05-24,学生工作处,五月的阳光明媚动人，和阳光一样明媚的还有返校的毕业班学子们。5月23日，我校迎来毕业班返校同学。
http://xinghuo.njit.edu.cn/info/1011/11843.htm,郑锋副院长率队赴宜兴进一步推进宜兴产业学院建设工作,2020-05-23,发展与对外合作处,5月22日，校党委常委、副院长郑锋率队赴宜兴，就推进宜兴产业学院建设事宜与宜兴市相关领导座谈交流，宜兴市委常委、组织部部长余俊慧，市委组织部副部长何涛以及相关单位负责同志参加座谈会。
http://xinghuo.njit.edu.cn/info/1011/11831.htm,我校在“GDI应用大学排行TOP800榜（2020）”中位列12    居非大学类高校首位,2020-05-20,发展与对外合作处,近日，广州日报数据和数字化研究院（GDI智库）发布“GDI应用大学排行TOP800榜（2020）”（以下简称“GDI应用大学排行榜”），我校排名前进10个位次，在主榜单中位列第12位，居全国非大学类高校首位。
http://xinghuo.njit.edu.cn/info/1011/11814.htm,我校在“2020软科中国大学排名”中再创佳绩,2020-05-15,发展与对外合作处,全球领先的高等教育评价机构软科今日正式发布“2020软科中国大学排名”。我校排名上升至268位，较去年排名上升16位，在国内同类高校位居前列，继续稳居省内同类院校首位。
http://xinghuo.njit.edu.cn/info/1011/11791.htm,来一场南工程版的“比学赶超”——我校召开2020年目标考核工作布置会,2020-05-11,党委办公室 校长办公室,5月11日下午，学校在至勤楼•行政中心多功能厅召开2020年度目标考核工作会，对2019年度目标考核优秀单位进行表彰，并对学校各部门、各单位下发2020年度目标考核责任书。校领导及全体中层干部参加会议。会议由党委常委、副院长朱晓春主持。
http://xinghuo.njit.edu.cn/info/1011/11790.htm,我校召开2020年全面从严治党工作会议,2020-05-11,纪委办公室,5月11日下午，我校2020年全面从严治党工作会议在至勤楼·行政中心二楼多功能厅召开。全体校领导、党委委员、纪委委员、全体中层干部参会，会议由党委副书记、院长史金飞主持。
http://xinghuo.njit.edu.cn/info/1011/11786.htm,张仰飞副院长深入部分二级学院开展校友工作专题调研,2020-05-09,校友会办公室,为进一步推进校院二级校友工作机制的建立，充分了解二级学院校友工作开展情况和经验做法，听取二级学院对校友工作的意见和建议。5月7日、8日，党委常委、副院长张仰飞带队，先后前往机械工程学院、能源与动力工程学院、电力工程学院、材料科学与工程学院、自动化学院、经济与管理学院开展了为期两天的校友工作专题调研。
http://xinghuo.njit.edu.cn/info/1011/11785.htm,我校在《武书连2020中国大学排行榜》中排名提升22位,2020-05-08,发展与对外合作处,近日，武书连2020中国大学排行榜公布，在此次中国大学综合实力排行榜中，我校名列全国第277位，较去年上升22位，位居省内同类院校首位。
http://xinghuo.njit.edu.cn/info/1011/11776.htm,我校汽轨学院陈心怡同学荣获“全国优秀共青团员”称号,2020-05-06,校团委 汽车与轨道交通学院,近日，为表彰先进，激励广大团员、团干部和各级团组织奋发有为、再创佳绩，发挥模范作用，共青团中央公布了《关于表彰“全国优秀共青团员”“全国优秀共青团干部”“全国五四红旗团委（团支部）”的决定》。我校汽车与轨道交通学院2016级交通设备与控制工程专业陈心怡同学荣获“全国优秀共青团员”称号。让我们一起来看看她的先进事迹，为奋斗的青春点赞。
http://xinghuo.njit.edu.cn/info/1011/11768.htm,我校举行党委常委中心组学习扩大会,2020-04-29,党委宣传部,4月29日下午，我校在至勤楼·行政中心北303会议室举行党委常委中心组学习扩大会。党委常委中心组成员、党委委员、纪委委员、二级基层党组织负责人参加学习研讨。校党委书记史国君主持学习会，并一一就每个专题的学习提出贯彻落实的总要求。
http://xinghuo.njit.edu.cn/info/1011/11766.htm,我校在2019年度全省地方普通高校综合考核中荣获第一等次,2020-04-28,党委宣传部,   4月27日下午，全省2019年度高质量发展总结表彰大会召开。省委书记娄勤俭在会上强调要深入学习贯彻习近平新时代中国特色社会主义思想，全面落实新发展理念，紧紧围绕推动高质量发展走在前列，在比学赶超中狠抓落实，在争先进位中奋发向上，夺取疫情防控和经济社会发展双胜利，不断开辟江苏发展新境界。省委副书记、省长吴政隆主持会议，省委副书记任振鹤出席会议。大会通报了全省2019年度综合考核结果，表彰了考核优秀的单位、地区和高校。省属高校首次纳入全省年度综合考核，我校荣获第一等次。
http://xinghuo.njit.edu.cn/info/1011/11759.htm,校友企业久嘉科技向母校捐赠人脸识别体温检测一体机,2020-04-26,校友会办公室,近日，我校电气9121班校友、成都久嘉科技有限责任公司总经理周卫国向母校捐赠四台人脸识别体温检测一体机，助力母校疫情防控工作。
http://xinghuo.njit.edu.cn/info/1011/11752.htm,校纪委召开2020年第二次全体会议,2020-04-23,纪委办公室,4月21日，校纪委召开2020年第二次全体委员会议，传达学习上级纪委监委有关文件和会议精神，研究部署当前学校疫情防控监督工作，对抓好学校纪委年度重点工作任务提出要求。校党委常委、纪委书记（监察专员）赵立法主持会议，校纪委全体委员出席会议，校纪委机关人员列席会议。
http://xinghuo.njit.edu.cn/info/1011/11751.htm,淮安市有关部门来访我校 洽谈深化校地合作事宜,2020-04-21,发展与对外合作处,4月21日上午，淮安市教育局副局长胡金浪、市科技局副局长刘中阳，以及市发改委、市委组织部人才工作处、市人社局、区域创新处等部门有关人员来校洽谈校地深度合作交流事宜。我校党委书记史国君亲切会见了胡金浪副局长一行。党委常委、副院长朱晓春主持召开双方座谈交流会。
http://xinghuo.njit.edu.cn/info/1011/11723.htm,迎难而上 双向统筹推进学校事业发展——我校召开干部教师代表大会全面部署2020年工作,2020-04-10,党委办公室 校长办公室,4月10日上午，我校在至勤楼·行政中心多功能厅召开干部教师代表大会，回顾总结2019年工作，认真分析学校面临的形势与挑战，安排部署2020年重点工作。会议由校党委书记史国君主持。学校中层及以上干部参会。
http://xinghuo.njit.edu.cn/info/1011/11720.htm,我校认真学习贯彻落实全省春季学期开学工作暨教育工作视频会议精神,2020-04-02,党委办公室 校长办公室,4月2日上午，我校全体党委常委在学校分会场参加江苏省春季学期开学工作暨全省教育工作视频会议，认真学习省委教育工委书记、省教育厅厅长葛道凯所作的工作报告。
http://xinghuo.njit.edu.cn/info/1011/11717.htm,我校4项成果荣获2019年度江苏省科学技术奖,2020-03-27,科技与产业处,近日，江苏省人民政府发文正式公布2019年度江苏省科学技术奖的授奖项目。我校共有4项科技成果荣获江苏省科学技术奖，其中二等奖2项，三等奖2项，获奖总数位居省内同类高校首位。
http://xinghuo.njit.edu.cn/info/1011/11713.htm,同舟共济  “疫”不容辞 ——校友沈国荣院士委托南京均添荣益慈善基金会向我校捐赠防疫物资,2020-03-26,校友会办公室,在学校继续做好疫情防控及开学准备工作的关键时刻，我校杰出校友、中国工程院沈国荣院士委托南京均添荣益慈善基金会专程向学校捐赠一批防疫物资，为学校疫情防控提供强力支撑。
http://xinghuo.njit.edu.cn/info/1011/11712.htm,风雨同心 向光前行——朱国亮、施春雷校友捐赠防疫物资助力母校备战开学,2020-03-26,校友会办公室,3月26日上午，我校工程071班校友朱国亮、营销081班校友施春雷冒着大雨来到学校，向母校捐赠21把医用测温枪和2000只口罩，助力母校抗击疫情。校教育发展基金会接受了捐赠物资并颁发捐赠证书，物资随即转交学校疫情防控指挥部（校门诊部代收），根据学校统筹安排，用于学校疫情防控工作。
http://xinghuo.njit.edu.cn/info/1011/11706.htm,我校召开新型冠状病毒感染的肺炎疫情防控工作领导小组专题会议,2020-03-23,党委办公室 校长办公室,3月23日下午，我校在至勤楼·行政中心北303会议室召开新型冠状病毒感染的肺炎疫情防控工作领导小组第三次会议，专题研究部署新学期开学有关准备工作。会议由党委书记史国君主持。
http://xinghuo.njit.edu.cn/info/1011/11702.htm,助力母校 共克时艰——校友企业中荟集团为母校捐赠防疫物资,2020-03-19,校友会办公室,自新冠肺炎疫情发生以来，学校陆续收到校友捐赠的防疫物资，为全校师生抗击疫情、坚决打赢疫情防控阻击战提供了强大助力。我校2006级校友、江苏中荟文化产业集团有限公司董事长王劲军一直心系母校，主动了解学校防疫物资需求，多方筹措捐赠物资，助力母校，共克时艰。
http://xinghuo.njit.edu.cn/info/1011/11694.htm,我校组织开展新冠肺炎疫情防控实战演练,2020-03-18,党委宣传部,3月18日上午，我校组织开展新冠肺炎疫情应急处置实战演练，严格把控学校开学前疫情防控关口，为全校师生安全健康保驾护航。校党委副书记刘志远全程指挥演练，学院新冠肺炎疫情防控工作领导小组成员和有关部门负责人参加和观摩演练。
http://xinghuo.njit.edu.cn/info/1011/11691.htm,史国君书记与芬兰奥卢大学尼尼马奇校长互致邮件,2020-03-17,国际教育学院,3月13日，在得知友好学校芬兰奥卢大学于前一天确认诊断出17名学生冠状病毒（COVID-19）感染后，史国君书记代表我校给奥卢大学校长尼尼马奇先生写邮件表达了慰问和关切。
http://xinghuo.njit.edu.cn/info/1011/11678.htm,【视频】天印湖畔春已至 繁花绽放暖可期,2020-03-10,,
http://xinghuo.njit.edu.cn/info/1011/11668.htm,三八节|致全校女教职工的慰问信,2020-03-07,,尊敬的全校女教职工：
http://xinghuo.njit.edu.cn/info/1011/11667.htm,交运191班召开“云班会” 第二班主任史国君书记深情送关怀,2020-03-06,汽车与轨道交通学院,3月6日下午4时，汽车与轨道交通学院交通运输191班召开了一场以“如何充分提升在线学习效果”为主题的“云班会”，该班班主任、第二班主任、辅导员、全班同学准时坐在电脑屏幕前，用“屏对屏”实现“心连心”。在这场隔空相见的特殊班会上，第二班主任史国君书记为坚持“停课不停学”的全体同学送来了关怀、提出了希望。
http://xinghuo.njit.edu.cn/info/1011/11656.htm,情系母校 共抗疫情——校友企业紫泉能源捐赠防疫物资助力母校抗疫,2020-03-04,校友会办公室,"近日，在全校上下众志成城，全力防控新冠肺炎疫情的关键时刻，我校电8913班校友、紫泉能源公司董事长、我校泰州地区校友联谊会会长王育华校友向学校捐赠防疫物资,支持学校疫情防控工作，与母校共抗疫情。"
http://xinghuo.njit.edu.cn/info/1011/11654.htm,我校召开新冠肺炎疫情防控工作专题会议,2020-03-02,党委宣传部,全民战“疫”正处于关键阶段，3月2日上午，学校召开疫情防控领导小组专题会议，党委书记史国君主持会议。
http://xinghuo.njit.edu.cn/info/1011/11653.htm,线上开学首日 校领导检查指导在线教学工作,2020-03-02,教务处,3月2日是学校在线教学正式开课的首日，也是见证全校师生一个多月来积极抗“疫”重要成果的检验日。早上8点，虽然没有了熟悉的上课铃声，尽管只有静谧无声的校园，云端课堂里却人头攒动、秩序井然，今天上午全校共有185门校本课程和352门在线开放课程正式在线开课，共172位教师开展实时在线教学，参与在线教学活动学生近万人。校党委书记史国君，党委副书记、院长史金飞，党委常委、副院长郑锋来到位于行政中心北303会议室的在线教学开课监控保障点开展在线教学工作检查，并进行了线上巡课。各学院负责人、教学督导和相关教学管理人员也按学校统一部署进入相关课程教学班级开展多种形式的线上听课和督导工作。
http://xinghuo.njit.edu.cn/info/1011/11652.htm,暖心捐款 让疫情下的守望相助更有温情,2020-03-02,党委组织部,日前，党中央向全体共产党员发出为支持疫情防控工作捐款的号召，江苏省委组织部下发通知，要求全省各级党组织认真做好党员捐款支持新冠肺炎疫情防控工作的动员组织。3月2日上午，我校全体校领导率先垂范、疫情防控办公室全体党员干部积极响应号召，将捐款投入红色的捐款箱中，真诚奉献爱心，用实际行动支持新冠肺炎疫情防控工作，至勤楼·行政中心多功能厅的捐款现场洋溢着浓浓的暖意。
http://xinghuo.njit.edu.cn/info/1011/11642.htm,学校纪委召开纪委办公会（扩大）视频会议,2020-02-24,纪委办公室,2月23日上午，校党委常委、纪委书记赵立法主持召开纪委办公会（扩大）会议，鉴于新冠肺炎疫情，本次会议采取视频会议形式召开。校纪委机关全体人员参加会议。
http://xinghuo.njit.edu.cn/info/1011/11658.htm,暖心！校友捐口罩助母校抗疫情,2020-02-16,党委宣传部,连日来，新冠肺炎疫时刻牵动着全国人心。学校在积极落实新冠肺炎疫情防控工作的同时，一度也面临着医疗物资短缺的问题。日前，学校陆续收到校友寄来的医用一次性口罩，校友用自己的方式、用善举温暖了这个特别的冬天。
http://xinghuo.njit.edu.cn/info/1011/11627.htm,我校召开视频会议再部署再落实疫情防控工作,2020-02-11,党委办公室 校长办公室,2月10日下午，我校通过“学习强国”学习平台召开新型冠状病毒感染的肺炎疫情防控工作视频会议，对学校当前疫情防控工作进行再动员、再部署、再落实。学校疫情防控工作领导小组全体成员、疫情防控工作领导小组办公室全体成员等参加会议，会议由党委书记史国君主持。
http://xinghuo.njit.edu.cn/info/1011/11626.htm,我校面向社会免费开放25门优质在线课程,2020-02-10,教务处,日前，我校发挥百年传承、工科特长、行业特色优势，汇聚学校优质在线开放课程，通过“爱课程（中国大学MOOC）”平台，面向社会免费开放含国家及省级精品在线课程在内的25门课程（其中，省级及以上课程11门），发力在线教学，支持疫情防控期间“停课不停教、停课不停学”。具体开课情况如下：
http://xinghuo.njit.edu.cn/info/1011/11625.htm,学校纪委强化学校疫情防控工作专项监督,2020-02-08,纪委办公室,新冠肺炎疫情发生以来，我校纪委认真学习领会习近平总书记重要讲话和指示精神，坚决贯彻落实中央、省委决策部署和上级纪委监委工作要求，把监督推动学校疫情防控工作作为当前重要政治任务，迅速作出安排部署，着力以监督实效保障学校疫情防控工作高效开展。
http://xinghuo.njit.edu.cn/info/1011/11624.htm,江苏省教育厅副厅长王成斌来我校实地查看疫情防控工作,2020-02-06,党委办公室 校长办公室,2月6日上午，江苏省教育厅王成斌副厅长一行来我校实地查看、督查指导疫情防控工作。我校党委副书记、院长史金飞，党委副书记刘志远等陪同实地查看。
http://xinghuo.njit.edu.cn/info/1011/11623.htm,我校认真贯彻落实全省高校防控新型冠状病毒感染的肺炎疫情工作视频会议精神,2020-01-31,党委办公室 校长办公室,新型冠状病毒疫情牵动着全国亿万人民的心，疫情防控刻不容缓。1月31日下午，江苏省教育厅新型冠状病毒感染的肺炎疫情防控工作领导小组召开全省高校疫情防控工作视频会议，对全省各高校疫情防控工作进行再部署。江苏省教育厅新型冠状病毒感染的肺炎疫情防控工作领导小组组长、省委教育工委书记、省教育厅厅长葛道凯出席会议并讲话。我校在至勤楼·行政中心多功能厅设立分会场，学校防控领导小组、防控办公室全体成员、相关职能部门负责人参加了此次视频会议。
http://xinghuo.njit.edu.cn/info/1011/11622.htm,党委书记史国君检查指导学校疫情防控工作,2020-01-29,党委办公室 校长办公室,1月29日上午，校党委书记史国君率领相关部门负责人，实地检查学校疫情防控工作并提出具体要求。史书记强调，当前正是新型冠状病毒感染肺炎疫情防控的关键时期，我们要密切关注新型冠状病毒感染肺炎疫情防控形势的发展变化，做好突发事件应急预案，提前进行工作培训和演练，把守护师生生命安全和身体健康放在第一位。
http://xinghuo.njit.edu.cn/info/1011/11706.htm,我校召开新型冠状病毒感染的肺炎疫情防控工作领导小组专题会议,2020-03-23,党委办公室 校长办公室,3月23日下午，我校在至勤楼·行政中心北303会议室召开新型冠状病毒感染的肺炎疫情防控工作领导小组第三次会议，专题研究部署新学期开学有关准备工作。会议由党委书记史国君主持。
http://xinghuo.njit.edu.cn/info/1011/11702.htm,助力母校 共克时艰——校友企业中荟集团为母校捐赠防疫物资,2020-03-19,校友会办公室,自新冠肺炎疫情发生以来，学校陆续收到校友捐赠的防疫物资，为全校师生抗击疫情、坚决打赢疫情防控阻击战提供了强大助力。我校2006级校友、江苏中荟文化产业集团有限公司董事长王劲军一直心系母校，主动了解学校防疫物资需求，多方筹措捐赠物资，助力母校，共克时艰。
http://xinghuo.njit.edu.cn/info/1011/11694.htm,我校组织开展新冠肺炎疫情防控实战演练,2020-03-18,党委宣传部,3月18日上午，我校组织开展新冠肺炎疫情应急处置实战演练，严格把控学校开学前疫情防控关口，为全校师生安全健康保驾护航。校党委副书记刘志远全程指挥演练，学院新冠肺炎疫情防控工作领导小组成员和有关部门负责人参加和观摩演练。
http://xinghuo.njit.edu.cn/info/1011/11691.htm,史国君书记与芬兰奥卢大学尼尼马奇校长互致邮件,2020-03-17,国际教育学院,3月13日，在得知友好学校芬兰奥卢大学于前一天确认诊断出17名学生冠状病毒（COVID-19）感染后，史国君书记代表我校给奥卢大学校长尼尼马奇先生写邮件表达了慰问和关切。
http://xinghuo.njit.edu.cn/info/1011/11678.htm,【视频】天印湖畔春已至 繁花绽放暖可期,2020-03-10,,
http://xinghuo.njit.edu.cn/info/1011/11668.htm,三八节|致全校女教职工的慰问信,2020-03-07,,尊敬的全校女教职工：
http://xinghuo.njit.edu.cn/info/1011/11667.htm,交运191班召开“云班会” 第二班主任史国君书记深情送关怀,2020-03-06,汽车与轨道交通学院,3月6日下午4时，汽车与轨道交通学院交通运输191班召开了一场以“如何充分提升在线学习效果”为主题的“云班会”，该班班主任、第二班主任、辅导员、全班同学准时坐在电脑屏幕前，用“屏对屏”实现“心连心”。在这场隔空相见的特殊班会上，第二班主任史国君书记为坚持“停课不停学”的全体同学送来了关怀、提出了希望。
http://xinghuo.njit.edu.cn/info/1011/11656.htm,情系母校 共抗疫情——校友企业紫泉能源捐赠防疫物资助力母校抗疫,2020-03-04,校友会办公室,"近日，在全校上下众志成城，全力防控新冠肺炎疫情的关键时刻，我校电8913班校友、紫泉能源公司董事长、我校泰州地区校友联谊会会长王育华校友向学校捐赠防疫物资,支持学校疫情防控工作，与母校共抗疫情。"
http://xinghuo.njit.edu.cn/info/1011/11654.htm,我校召开新冠肺炎疫情防控工作专题会议,2020-03-02,党委宣传部,全民战“疫”正处于关键阶段，3月2日上午，学校召开疫情防控领导小组专题会议，党委书记史国君主持会议。
http://xinghuo.njit.edu.cn/info/1011/11653.htm,线上开学首日 校领导检查指导在线教学工作,2020-03-02,教务处,3月2日是学校在线教学正式开课的首日，也是见证全校师生一个多月来积极抗“疫”重要成果的检验日。早上8点，虽然没有了熟悉的上课铃声，尽管只有静谧无声的校园，云端课堂里却人头攒动、秩序井然，今天上午全校共有185门校本课程和352门在线开放课程正式在线开课，共172位教师开展实时在线教学，参与在线教学活动学生近万人。校党委书记史国君，党委副书记、院长史金飞，党委常委、副院长郑锋来到位于行政中心北303会议室的在线教学开课监控保障点开展在线教学工作检查，并进行了线上巡课。各学院负责人、教学督导和相关教学管理人员也按学校统一部署进入相关课程教学班级开展多种形式的线上听课和督导工作。
http://xinghuo.njit.edu.cn/info/1011/11652.htm,暖心捐款 让疫情下的守望相助更有温情,2020-03-02,党委组织部,日前，党中央向全体共产党员发出为支持疫情防控工作捐款的号召，江苏省委组织部下发通知，要求全省各级党组织认真做好党员捐款支持新冠肺炎疫情防控工作的动员组织。3月2日上午，我校全体校领导率先垂范、疫情防控办公室全体党员干部积极响应号召，将捐款投入红色的捐款箱中，真诚奉献爱心，用实际行动支持新冠肺炎疫情防控工作，至勤楼·行政中心多功能厅的捐款现场洋溢着浓浓的暖意。
http://xinghuo.njit.edu.cn/info/1011/11642.htm,学校纪委召开纪委办公会（扩大）视频会议,2020-02-24,纪委办公室,2月23日上午，校党委常委、纪委书记赵立法主持召开纪委办公会（扩大）会议，鉴于新冠肺炎疫情，本次会议采取视频会议形式召开。校纪委机关全体人员参加会议。
http://xinghuo.njit.edu.cn/info/1011/11658.htm,暖心！校友捐口罩助母校抗疫情,2020-02-16,党委宣传部,连日来，新冠肺炎疫时刻牵动着全国人心。学校在积极落实新冠肺炎疫情防控工作的同时，一度也面临着医疗物资短缺的问题。日前，学校陆续收到校友寄来的医用一次性口罩，校友用自己的方式、用善举温暖了这个特别的冬天。
http://xinghuo.njit.edu.cn/info/1011/11627.htm,我校召开视频会议再部署再落实疫情防控工作,2020-02-11,党委办公室 校长办公室,2月10日下午，我校通过“学习强国”学习平台召开新型冠状病毒感染的肺炎疫情防控工作视频会议，对学校当前疫情防控工作进行再动员、再部署、再落实。学校疫情防控工作领导小组全体成员、疫情防控工作领导小组办公室全体成员等参加会议，会议由党委书记史国君主持。
http://xinghuo.njit.edu.cn/info/1011/11626.htm,我校面向社会免费开放25门优质在线课程,2020-02-10,教务处,日前，我校发挥百年传承、工科特长、行业特色优势，汇聚学校优质在线开放课程，通过“爱课程（中国大学MOOC）”平台，面向社会免费开放含国家及省级精品在线课程在内的25门课程（其中，省级及以上课程11门），发力在线教学，支持疫情防控期间“停课不停教、停课不停学”。具体开课情况如下：
http://xinghuo.njit.edu.cn/info/1011/11625.htm,学校纪委强化学校疫情防控工作专项监督,2020-02-08,纪委办公室,新冠肺炎疫情发生以来，我校纪委认真学习领会习近平总书记重要讲话和指示精神，坚决贯彻落实中央、省委决策部署和上级纪委监委工作要求，把监督推动学校疫情防控工作作为当前重要政治任务，迅速作出安排部署，着力以监督实效保障学校疫情防控工作高效开展。
http://xinghuo.njit.edu.cn/info/1011/11624.htm,江苏省教育厅副厅长王成斌来我校实地查看疫情防控工作,2020-02-06,党委办公室 校长办公室,2月6日上午，江苏省教育厅王成斌副厅长一行来我校实地查看、督查指导疫情防控工作。我校党委副书记、院长史金飞，党委副书记刘志远等陪同实地查看。
http://xinghuo.njit.edu.cn/info/1011/11623.htm,我校认真贯彻落实全省高校防控新型冠状病毒感染的肺炎疫情工作视频会议精神,2020-01-31,党委办公室 校长办公室,新型冠状病毒疫情牵动着全国亿万人民的心，疫情防控刻不容缓。1月31日下午，江苏省教育厅新型冠状病毒感染的肺炎疫情防控工作领导小组召开全省高校疫情防控工作视频会议，对全省各高校疫情防控工作进行再部署。江苏省教育厅新型冠状病毒感染的肺炎疫情防控工作领导小组组长、省委教育工委书记、省教育厅厅长葛道凯出席会议并讲话。我校在至勤楼·行政中心多功能厅设立分会场，学校防控领导小组、防控办公室全体成员、相关职能部门负责人参加了此次视频会议。
http://xinghuo.njit.edu.cn/info/1011/11622.htm,党委书记史国君检查指导学校疫情防控工作,2020-01-29,党委办公室 校长办公室,1月29日上午，校党委书记史国君率领相关部门负责人，实地检查学校疫情防控工作并提出具体要求。史书记强调，当前正是新型冠状病毒感染肺炎疫情防控的关键时期，我们要密切关注新型冠状病毒感染肺炎疫情防控形势的发展变化，做好突发事件应急预案，提前进行工作培训和演练，把守护师生生命安全和身体健康放在第一位。
http://xinghuo.njit.edu.cn/info/1011/11621.htm,刘志远副书记看望慰问寒假坚守岗位的后勤一线员工,2020-01-22,后勤保障处,1月21日，临近年关，校党委副书记刘志远看望慰问了寒假期间坚守岗位的后勤保障一线员工，对他们的辛勤工作表示感谢，并代表学校为他们送去慰问品、送上温暖的问候和新春的祝福。
http://xinghuo.njit.edu.cn/info/1011/11619.htm,我校召开2020年度工作研讨会,2020-01-19,党委办公室 校长办公室,1月19日，我校召开年度学校工作研讨会，全体校领导、主要职能部门负责人与会展望2020年学校各项事业的改革与发展，为推进特色鲜明的高水平应用型工程大学建设交流思想，碰撞智慧火花，明晰当前及今后的主要目标任务及工作举措。会议由党委书记史国君主持。
